no2
4.555168
25.653657
5.192979
20.288265
5.344911
21.845123
14.408394
17.451996
2.996637
15.925554
6.641969
20.088786
9.845429
1.704275
7.032298
15.677454
23.295978
8.976210
29.639713
1.606672
24.310694
30.189476
2.967285
20.247984
3.310773
17.673626
5.793110
22.101405
19.673376
6.155974
2.102718
20.687975
0.338621
9.579919
25.892559
16.647007
12.472400
6.007904
15.066278
8.639006
2.818583
21.891196
9.657661
6.052322
3.173747
12.954932
13.532464
28.811468
23.652634
5.074941
3.816624
2.053172
20.341859
19.928890
13.035931
4.431578
22.098943
24.765255
16.608907
12.509353
6.644886
5.568396
20.744771
17.727277
7.248122
20.012430
18.573945
5.781711
18.432100
17.205405
14.925441
16.823416
2.192383
19.555043
4.265411
18.574699
2.555173
15.640119
8.971886
5.638869
3.448131
13.959211
18.758824
25.714512
16.370258
12.008843
10.151880
25.054168
21.221639
19.947652
3.207177
33.871032
0.008993
4.973195
18.880267
8.075033
23.065324
5.673120
12.549407
30.580080
11.718677
6.480107
22.270499
10.253918
3.350113
13.290362
10.117821
13.887832
16.148602
12.717104
2.773236
3.823060
12.028220
18.871212
23.665096
24.186407
6.258097
16.094466
2.680056
14.717300
16.135605
11.826208
16.546729
17.462680
20.253214
24.551615
20.569799
27.623834
0.962964
4.733568
4.880301
10.652151
9.599717
22.940185
4.865999
10.209595
21.080715
3.678171
4.941155
9.729463
22.706926
4.170139
20.771633
11.032241
2.491406
19.939589
13.321272
1.265909
16.487916
14.022199
20.260609
3.144601
4.459246
8.798482
17.671522
12.837035
15.217658
16.370978
11.688288
16.103107
11.342280
13.189086
18.941983
11.916526
7.126200
1.261001
17.936807
14.532762
5.402885
21.827860
17.409021
13.867356
17.874922
22.786711
15.785740
14.384710
14.868239
4.862976
12.310990
4.486841
14.356397
3.720670
5.854384
7.138993
22.206549
8.395139
24.454566
8.678811
14.123196
20.824927
16.291837
9.159724
12.797779
17.035270
17.558121
11.152797
5.322905
26.961304
21.021134
12.796913
2.290533
33.973819
2.561318
4.047310
3.924284
3.242999
9.270300
8.131380
24.128062
16.542852
2.960028
29.542593
4.536648
16.461272
6.306526
15.853081
15.933411
3.939897
26.917825
18.454667
17.106699
23.875930
13.263964
22.132264
19.330483
15.840591
4.480621
6.484380
14.184739
2.185295
17.910258
25.805890
13.654669
15.810447
20.279381
7.986024
14.364379
13.894513
9.733461
5.017336
15.153294
6.286060
1.870736
11.713451
11.108614
5.431623
23.465114
14.767995
10.691784
9.917119
17.542423
16.764685
21.023595
3.439058
29.866801
23.593806
19.415198
22.131486
16.765650
30.069016
10.912822
4.617669
15.557418
19.420460
23.713829
4.370068
17.364603
22.944758
10.378539
12.053615
19.990877
22.721916
4.861565
8.409002
3.427267
20.403955
18.159670
15.788951
17.437047
6.674285
21.688564
24.242777
21.003684
5.237770
23.325835
13.953252
9.993407
10.751962
16.746742
18.525923
17.716076
5.758047
2.270157
5.784386
6.643088
6.407963
3.298730
17.380416
2.614209
16.623119
8.810689
25.557419
6.991949
18.817121
18.706028
23.785522
6.708847
30.078606
5.221125
21.028924
21.635017
24.390206
16.360947
11.880843
15.806380
27.663903
18.172208
4.924818
2.007366
15.009352
12.516155
8.380144
0.085565
12.026121
19.497458
3.409298
14.515929
12.701709
2.704026
5.122628
5.456063
3.388781
15.948648
3.399966
22.821502
23.769280
10.974374
23.313321
3.413992
13.676682
11.875064
8.153163
1.876192
3.301304
26.674662
13.947245
21.598431
18.880113
19.337553
12.300724
11.585478
25.491379
7.618329
16.384191
1.945133
11.110692
9.601860
15.872720
3.389943
27.847066
16.945569
22.601958
13.742595
22.555854
9.700287
24.066359
36.183958
21.948851
22.083029
10.191217
17.692954
19.025008
12.841477
14.362472
2.160518
16.353034
13.758120
8.847421
19.970501
11.763357
20.263631
10.641894
8.868953
29.063289
17.577720
30.816709
22.359569
25.529048
0.679428
3.493360
2.098821
3.350092
6.792771
17.185011
19.925270
6.272126
19.413751
13.220890
3.292750
4.594508
2.814050
18.927462
19.831356
10.985027
21.702070
22.819788
3.060596
20.081849
14.840191
4.931378
21.524645
3.410187
15.207579
16.502320
27.348519
5.343656
8.319911
7.040382
19.655401
20.914038
18.884513
12.535465
11.345861
10.070051
5.216897
22.583306
10.552342
4.490681
5.912140
5.074136
24.913897
6.307596
23.989505
10.635706
11.823247
1.425370
4.095112
4.247626
25.521451
18.998612
6.488388
18.101802
2.934262
4.581419
17.822671
17.777442
16.418858
29.903528
16.479638
15.014235
20.756530
16.004535
14.629646
26.604541
17.963698
3.921545
17.473252
8.273414
33.112809
4.898407
14.329437
12.594134
15.896754
25.128861
3.745687
25.536581
13.303650
28.890082
15.064310
3.839614
23.619225
4.323402
19.046751
16.418883
3.113335
12.332174
4.221455
0.370073
4.363861
17.203673
4.336382
2.878832
5.404341
3.027632
17.738361
22.340635
23.987430
3.907748
10.309540
1.108672
17.880199
0.071348
4.316438
3.656355
3.329003
16.143516
10.240757
19.551597
10.222650
4.478097
9.764542
22.710118
8.537656
20.529797
4.751072
11.808955
6.276752
13.250989
18.817136
10.932943
21.130188
12.848980
4.168229
12.336399
2.094466
29.630084
24.994502
14.697581
10.866467
20.823212
4.019439
13.608872
12.162649
28.192096
14.506442
3.417125
18.200193
26.914595
3.238983
10.819477
19.390089
5.140280
4.285517
18.218975
13.490163
21.832159
12.356642
16.469079
8.061315
10.329778
25.942894
9.883452
14.085683
5.644158
19.168386
10.968232
15.765149
5.501486
40.964802
4.965212
17.507269
6.797117
19.458585
26.843942
18.293519
11.890037
4.771734
8.925405
27.324582
17.768215
9.780553
3.795147
13.882059
10.586933
15.549763
15.024671
5.765553
16.670822
14.390156
21.877487
12.233036
16.548535
10.655902
14.620998
17.792324
15.388311
15.303860
4.321811
16.515485
18.043409
6.505301
17.524214
4.568537
23.765124
14.390606
16.398432
13.341742
13.860092
4.610637
13.745628
22.305905
4.576222
2.837404
9.292895
9.007307
4.827550
23.716309
17.350911
20.369558
9.188026
14.120217
2.707361
2.628152
3.635951
18.386478
1.019556
22.093684
2.663919
4.325147
18.474551
4.608206
14.677934
23.344369
9.519804
8.214248
1.589231
5.408425
2.332704
12.515351
9.739152
16.848310
32.009654
33.506514
18.066862
12.624508
15.388661
11.150342
9.549037
16.774460
4.114333
14.804015
4.147530
15.231209
15.794024
3.299801
18.494535
16.521306
1.592518
21.005510
17.859030
5.168906
17.928815
5.325676
20.082953
11.608519
13.791642
1.718281
20.855105
3.885838
33.820196
11.491951
17.047637
10.399550
14.536025
29.870771
5.026393
3.284039
4.887132
12.673060
16.032785
23.420481
8.720490
8.170297
4.521193
14.695284
2.342861
2.112038
17.618051
23.133386
18.711407
6.425080
15.944700
4.331376
8.267643
2.663591
5.265237
4.677412
15.895016
34.074537
1.694240
4.987689
5.987557
21.426025
7.285092
23.770646
21.578743
9.213676
4.197222
5.217559
13.219176
4.968502
13.349602
14.676749
15.823975
5.450496
10.524197
15.303259
10.174583
12.085922
17.260550
15.576454
13.566867
6.999312
8.915051
12.070573
18.525646
15.408316
2.149621
2.552946
21.902740
12.909904
7.400210
9.036434
6.147584
12.692047
15.038989
19.803969
4.304582
16.355784
15.543838
21.875693
1.728211
21.714419
8.209812
1.692721
18.912777
11.329970
3.519288
11.057664
19.614757
8.972900
21.524748
30.753593
2.276814
2.419030
21.025016
17.470883
29.082694
30.783104
18.316841
4.188099
4.661907
26.719116
31.433894
14.668243
21.919614
1.618768
13.256704
13.583276
8.307063
22.997945
1.583337
16.291953
10.261739
18.584043
23.350800
8.393871
24.101869
6.558740
7.922108
31.062863
5.790342
13.552988
26.030655
4.826301
4.519531
2.938129
4.142012
3.410194
9.624962
5.850223
23.914011
3.793025
13.816318
8.975314
12.612946
11.800625
11.157745
5.306258
11.016975
14.343889
10.108195
17.524411
15.400559
20.055530
16.471403
22.991301
7.296108
4.727043
12.370530
5.103605
4.999179
18.979029
20.582923
4.093852
6.660769
4.430996
15.910624
22.093310
27.632668
5.005140
15.458317
4.042426
26.932321
16.375855
8.718423
3.402636
2.858307
12.745513
18.332299
23.897651
3.043582
22.149111
38.559520
12.741306
10.800127
3.125005
4.864948
24.018880
20.790946
12.612700
7.597665
24.452523
12.086199
13.595317
2.585408
5.138170
11.651145
2.737485
14.194648
16.409564
11.740432
17.231728
3.322826
4.715973
16.818238
4.812901
5.599318
1.950736
2.902367
13.207629
4.603973
24.254271
2.867244
5.284140
14.528104
12.799498
13.463412
2.837600
14.788432
3.216663
9.273950
19.856677
2.007665
18.250148
5.328969
21.318760
25.438450
17.375130
3.241680
26.842448
4.723448
3.364130
22.396213
0.555402
12.024104
5.725486
18.541710
13.435530
2.217411
17.923211
5.117000
4.235464
25.037390
27.643868
1.967122
11.696129
27.741229
30.079345
16.148143
2.865922
14.107040
3.457676
13.504216
14.791119
25.867426
11.141587
4.037508
3.388790
13.490539
14.270781
31.831032
26.903470
16.999917
10.120724
18.903332
16.546566
9.397288
5.160883
21.111330
3.662921
8.445613
12.562706
21.885884
15.556127
6.465142
26.435559
18.704780
3.092321
13.793993
6.835753
25.342837
7.442126
9.685253
31.809442
6.938760
5.941507
14.222271
14.304176
5.822566
16.652041
9.314913
14.212190
26.541131
9.899373
10.782583
1.937134
23.065884
29.397567
2.121347
19.916394
12.368321
9.635707
21.361515
29.288519
9.336660
16.130782
25.799611
27.690719
4.037585
21.016270
6.778891
20.121459
18.138057
4.583438
5.100071
14.757311
3.334420
26.693215
3.070728
15.582991
2.921262
17.130179
26.320799
2.622927
24.605981
9.297736
17.146868
11.988119
3.268336
35.618984
23.829988
9.473331
4.160972
24.543444
28.016685
18.488070
20.888315
30.594763
13.073818
4.873790
14.980770
11.125627
19.089458
31.906024
16.057479
16.256440
17.581642
15.899651
14.802154
15.154207
19.985505
1.214526
11.479344
25.776545
9.154336
11.806829
3.233191
3.183487
13.870685
14.214457
17.377225
17.570209
14.793093
2.338432
20.245544
18.180019
10.043344
5.873386
1.820958
15.339828
17.957504
12.533849
24.405060
17.644359
21.835852
7.584027
17.517346
10.164989
5.361771
11.321926
11.302305
1.490152
14.426383
3.625771
11.744658
2.025830
12.416110
9.791298
4.085622
5.180859
28.261229
20.244000
23.688152
22.800423
2.472109
8.488280
11.826099
15.033742
6.442696
18.906359
28.348086
22.975982
7.833747
17.902846
20.299806
19.804893
0.996945
6.269706
3.947698
15.552491
8.028713
8.635609
4.299026
29.040423
10.372492
6.584135
3.498046
11.356017
8.075903
23.686851
28.823356
14.678255
13.652578
19.124331
31.471782
34.873174
12.591590
21.675969
7.627844
4.854753
4.112007
16.761222
18.851415
3.261953
1.511493
28.248911
11.006172
7.814615
21.140641
25.895893
10.558310
18.935079
4.985981
17.127643
9.269953
6.850876
15.153868
4.363732
1.827796
2.995824
16.836770
26.826046
5.273976
6.368154
10.827535
2.246095
4.577936
17.018220
18.226173
22.128696
21.328657
3.042369
30.319576
19.538068
9.983133
3.116236
29.523253
24.544643
2.515238
17.676915
2.995445
19.437818
6.682506
19.189106
22.275401
18.623947
0.638371
24.311256
21.888469
8.567654
24.011089
18.384466
6.096761
5.353749
31.698920
15.992364
21.203141
24.037968
2.518295
18.726630
15.169947
3.254998
2.875901
0.518591
16.402443
4.753252
14.028053
7.960515
16.724970
1.823209
3.505043
13.714592
14.071742
19.739700
16.828613
16.550415
18.394173
22.002767
3.312858
20.742725
13.884603
19.928343
4.378711
6.354260
9.308588
3.895294
4.618609
3.718668
17.902895
17.355462
20.988822
5.110194
5.222637
7.651103
29.455547
4.939895
10.082973
14.726244
21.215058
11.272933
5.696090
13.736444
24.879664
22.827809
4.130607
2.370255
19.989300
2.307846
19.671036
10.144513
9.783956
14.371491
15.870053
28.274927
19.933517
10.374928
4.799911
3.269700
15.265869
15.543270
6.532616
3.231846
1.999254
6.944311
4.603161
16.735353
19.823304
15.603950
11.324690
21.993251
14.646465
4.334773
4.748291
18.456719
17.465240
25.673220
5.389558
4.138428
11.107337
1.383073
1.112883
8.715840
19.372942
17.074137
4.271721
3.709038
7.099526
12.887299
23.076537
14.178296
13.747650
14.105359
4.364327
2.385905
0.400761
14.830094
13.929449
8.877769
3.957747
16.503787
4.216103
20.461309
4.285730
2.093912
10.771751
21.263939
17.480311
10.226432
16.304136
23.752291
16.092836
2.021469
13.399329
21.447581
17.618257
15.846676
3.604188
10.304503
12.706180
5.687462
21.662659
4.794488
18.188049
24.992997
19.348282
7.931973
21.481416
9.928943
10.513728
5.552875
4.988702
19.444869
13.250101
5.598961
7.707875
19.086215
12.368593
9.815512
13.685981
30.913093
17.823785
2.999745
5.365462
23.017814
18.223249
4.080884
1.539375
25.985281
3.721047
17.417523
4.701715
29.153455
6.364730
13.376502
17.173868
14.877771
28.750794
27.980861
1.727910
3.777658
7.670286
13.934873
4.667516
13.059537
1.978882
3.973202
8.847779
15.440421
6.642866
13.335039
26.061204
15.469456
22.351899
27.543546
11.042029
14.463471
3.786240
8.881750
3.326103
1.493034
19.162682
2.663679
8.630515
9.229408
2.105418
1.650010
20.125390
14.810801
17.003577
5.536067
24.299900
19.795519
14.244590
7.054592
5.096413
17.822741
18.803598
19.141658
5.521678
27.242643
2.367922
14.048585
10.712103
2.121398
29.307347
6.901605
27.454367
14.698444
17.430226
3.384008
10.685294
17.033548
4.771071
19.706102
18.005067
4.171480
3.884519
14.476139
1.403026
6.451798
2.016248
16.040240
32.632473
4.450440
10.116917
21.466521
14.607572
16.728319
17.683567
4.483903
11.333057
11.849679
1.817792
0.987829
7.034102
10.332407
8.989706
21.240926
18.386292
9.472128
16.548342
2.190226
19.702732
18.727097
15.609558
22.252442
16.206870
12.834345
10.044762
4.171940
31.907716
30.565392
13.442058
25.456636
14.449141
14.796598
10.329202
9.954830
19.058482
8.589347
16.710704
24.643033
3.759496
4.237067
21.921685
6.199333
9.373608
33.908136
17.193769
15.137204
27.651064
18.350839
22.718771
9.919286
24.171362
10.033177
4.113211
17.037368
3.729035
9.089396
19.339117
17.510973
1.239306
1.463049
17.887586
1.270387
9.075113
3.975331
4.071946
6.855083
12.257650
18.258489
22.898623
13.601730
19.670654
32.359435
27.085369
14.624452
10.838830
27.819987
32.205836
10.734651
4.162886
20.234727
25.506548
4.801532
5.904209
2.896930
13.759962
25.946200
15.022062
14.613364
19.231424
14.846110
28.062476
16.116127
13.513976
13.989008
11.608503
3.750692
15.820957
11.536307
4.050370
33.375788
28.994371
22.523923
18.275017
3.319742
17.284373
7.153532
19.222471
7.960362
9.070954
0.531973
16.838971
20.861194
3.086118
3.124068
9.563231
11.060772
22.121180
12.632370
13.606850
16.263052
20.922851
11.302232
17.186258
4.105500
3.275621
10.286265
16.981066
4.521363
14.476594
27.331045
13.806607
11.898594
6.708332
4.189303
15.327873
20.169340
15.682286
25.477479
14.561475
11.693453
21.886291
18.177731
18.387488
21.273281
10.041185
5.396993
4.963628
28.449405
7.459078
20.919609
14.029234
21.083123
17.641631
17.282585
12.044562
7.145505
7.486826
11.091557
21.503874
15.144536
20.496284
7.927738
9.884105
11.639772
22.908124
19.470306
18.355764
10.998579
20.834234
9.760410
27.182034
2.767691
18.912071
26.016519
4.825818
4.145232
19.838749
24.564422
2.892690
23.511686
15.182066
10.097107
16.332793
21.393162
14.260746
9.498205
28.335260
11.453481
16.533367
17.219647
6.224853
2.668625
3.262850
18.206623
20.377403
7.877908
12.338693
16.353735
4.606350
16.673907
9.198602
11.679189
5.244888
25.440917
14.984202
6.506963
13.908119
15.824184
2.104649
10.953859
16.214221
12.824792
27.221182
21.698839
27.274375
3.397369
8.003742
11.111772
19.340593
18.120252
17.216890
2.912701
21.528374
3.978991
3.252950
8.019630
7.766645
26.523356
16.374020
21.599453
5.050915
3.721988
25.672000
3.697430
24.245461
25.988370
16.418783
21.604915
27.298662
18.969335
3.128468
18.740537
20.276054
17.523782
17.600510
27.422813
22.537428
26.325031
16.099094
4.084607
8.501891
2.648785
12.037293
20.966482
11.903558
16.139228
16.444317
11.745278
19.173945
12.416656
21.560834
2.441055
2.220785
1.332980
21.669132
0.965079
5.577701
16.122679
0.120517
13.397277
4.663826
16.645114
18.577782
7.340111
17.416242
22.138265
9.209902
4.552495
11.033642
3.881045
19.601561
14.782748
17.182603
18.475044
4.984874
12.604691
5.213928
3.900749
23.783271
18.702214
28.004558
24.235388
4.780173
13.929348
19.432485
19.595295
9.609112
1.527825
0.278546
19.229646
11.659370
19.290921
14.057727
4.658974
15.044101
15.672693
26.121723
23.214691
16.432851
6.457870
2.525646
6.178732
4.824141
13.308096
9.466645
21.465410
17.155579
27.313532
22.828116
17.446338
25.521027
8.184682
15.554391
19.274588
4.772004
20.756804
13.493353
15.061553
34.101474
4.538676
20.053401
11.335999
5.538991
20.138177
14.380263
2.772679
15.967264
6.091597
19.937626
1.917482
25.601598
10.939573
11.747765
12.472385
3.038123
4.902708
29.781657
21.598601
15.321895
8.716455
10.590299
6.058351
7.961103
12.722169
3.334493
18.035082
9.465615
11.882612
10.001065
5.364062
4.079832
14.129115
2.793762
7.754477
15.163557
22.736730
25.244032
18.413311
5.690935
17.809095
5.840882
15.168935
29.063844
28.225506
13.921636
18.200986
1.946515
27.735261
30.214284
13.916665
5.858540
10.145682
7.848463
1.431754
4.131714
15.081780
19.044773
3.416974
4.737886
4.338722
15.353320
10.405793
17.054666
19.250637
22.124863
4.384931
28.409112
6.210972
12.491759
17.994999
5.188521
12.743357
11.453101
12.677506
14.985673
24.811938
12.596140
5.575894
30.477482
17.948430
18.767248
3.887696
3.394170
14.937281
1.744972
20.672711
3.222116
1.354561
18.383805
18.982019
2.284889
17.248097
5.557324
18.052448
5.774899
3.359888
15.246187
27.141364
23.952431
3.197979
8.416818
3.624901
20.432592
16.469441
33.813938
25.261444
25.446971
1.715202
16.876581
14.222964
18.728475
3.453660
16.031540
10.380026
20.009769
10.797247
29.400703
8.185264
9.831906
16.059953
24.990178
12.216689
15.746053
6.792887
7.383850
2.344013
3.679442
2.818665
1.301843
6.274361
1.904230
16.882747
18.021072
26.035391
17.959549
2.779570
21.572321
7.402307
3.895021
17.567564
5.794965
18.092873
14.731313
29.389017
7.299732
4.103606
5.230280
2.303430
15.528735
4.364051
4.553216
9.621617
10.332540
3.463096
21.179381
4.518687
11.779410
16.081242
21.869499
16.689004
17.707909
4.416933
20.995481
16.740699
13.490541
4.503438
12.122375
20.454620
14.577627
6.127179
21.997738
19.061781
19.050346
16.058126
22.522098
4.083396
15.085687
26.244471
17.544247
13.990870
9.942926
11.886133
11.392927
24.275630
7.357309
1.273335
21.191236
4.344564
6.767849
6.018157
15.919197
2.569015
17.559528
19.494818
29.911610
1.162724
22.386395
18.518037
28.243270
24.951403
4.256191
6.969316
13.890335
5.058422
19.670972
6.434428
33.706541
14.797589
13.855071
15.297187
1.111250
14.234683
4.393364
4.641824
18.187570
21.567642
21.335623
25.330377
3.383749
2.931838
13.489664
23.581311
16.291935
6.812544
2.554487
13.304501
18.290341
20.729000
14.087748
24.456651
2.473745
14.491082
5.118865
14.899235
9.830098
10.021278
33.601987
7.189808
2.693769
15.974404
13.709697
1.593230
24.315187
12.431716
2.992711
4.951241
24.580173
17.133577
3.535100
27.346132
12.529007
11.225948
9.394472
9.336361
14.808889
24.802988
10.243878
24.043640
4.191776
20.940636
26.892545
26.426017
11.969162
10.881804
23.620307
23.886259
6.428323
13.614740
27.421176
6.746929
3.255249
23.776964
3.183650
19.065989
18.824434
21.001291
31.816074
4.737948
15.730785
19.359795
4.658377
24.723843
14.843193
13.636444
13.767732
21.501222
11.150449
4.367599
4.578722
20.479502
23.648151
21.222540
15.497564
5.865073
8.829572
4.883056
19.669043
1.944098
4.747820
1.517810
20.426626
23.876952
9.585845
15.142398
26.348207
17.309993
3.011726
17.912219
14.605481
10.013122
10.978879
20.534814
3.963521
1.991042
3.163622
18.335138
22.435183
20.757126
11.088717
6.530886
13.129539
24.658731
13.218282
14.130057
12.029555
16.895241
26.120505
12.363187
18.217111
12.671655
29.674939
6.709426
29.384763
4.982596
2.624572
15.107764
26.808164
4.222038
11.875117
27.311653
10.252484
11.756060
22.137413
20.989624
0.412314
26.939768
15.560206
12.424797
26.952696
14.352611
24.566602
2.044977
21.479538
16.847275
5.890278
8.114168
6.250525
1.367413
19.848510
2.176290
1.892621
20.620447
7.729381
3.769056
20.326942
19.894417
14.439001
19.704993
10.904015
16.320544
20.290423
17.597402
15.161940
16.702359
23.576015
24.486491
26.452899
7.792174
14.103659
11.682296
7.299745
4.004766
15.578155
12.071504
3.453823
20.384878
23.598796
20.404530
2.647876
34.264954
3.878755
2.770701
9.679407
27.078157
5.289788
13.955555
3.844216
18.807088
3.154168
4.599362
4.495781
16.385944
13.977855
21.102821
12.322150
19.714861
20.435539
16.946534
20.187362
15.356662
20.317618
5.490702
12.327066
5.274225
5.552010
5.528860
28.370364
22.506523
7.597739
14.413120
15.914025
11.592703
17.356008
0.018650
15.104736
16.465913
20.439768
9.047070
20.751538
14.119589
8.297783
16.439598
14.930017
14.126864
14.243617
6.285889
5.776448
23.682327
20.029980
18.831254
21.623420
5.212231
18.494682
4.218803
5.711959
30.636526
8.400199
3.227298
8.055868
11.823986
7.346248
3.059736
4.242671
1.948972
26.049681
2.857079
10.688854
2.462729
3.540130
1.592884
20.202191
12.191165
12.450745
15.274843
16.635317
25.232778
4.066811
18.246221
16.870677
18.712110
19.261866
14.116255
25.901226
30.724764
5.152096
14.792311
24.089924
19.034904
8.292927
23.212093
12.937521
5.504641
15.175683
2.998125
11.730316
31.856313
15.837026
5.923773
11.624993
12.772513
16.980432
17.317998
4.779781
1.658446
15.516217
16.463349
10.743493
9.443582
4.960548
25.221282
12.453588
11.433083
14.190814
6.229186
2.107953
24.819515
16.967275
27.958291
12.559153
3.885458
5.153331
4.266059
13.317804
18.268799
19.250035
18.557597
13.536269
4.329515
24.004874
18.774277
2.690368
14.109825
19.281418
5.554416
25.665056
4.651687
16.516662
13.149000
17.417967
21.279420
3.397845
28.584730
16.245798
5.235982
27.364282
21.201865
2.965565
14.722499
2.604153
22.128473
19.774062
6.554839
28.347779
13.312142
9.773314
4.063686
24.898125
22.278216
16.580597
2.429261
12.446580
28.228682
3.427075
4.465860
9.226647
14.742265
13.567227
19.570795
3.209313
6.802034
25.988523
13.411161
10.821009
17.745393
1.393082
20.189722
23.405133
21.366617
10.236487
4.481671
3.222650
23.916144
14.858750
19.387324
30.110681
15.179808
1.690334
0.225691
2.239575
11.624713
18.970975
7.369993
13.452657
3.016442
19.002618
2.764480
1.711845
4.371644
17.221534
3.130193
20.460782
18.532808
18.092331
5.094798
23.703442
7.759851
18.151815
26.891668
19.527699
0.707858
10.630619
3.728415
11.120330
22.173662
11.383230
31.353538
7.109977
14.240369
17.399613
17.720525
10.857333
18.973234
23.419749
26.192820
14.047795
12.596020
7.125815
5.922183
36.042161
1.332874
24.057617
2.968012
5.003455
15.464679
27.575094
1.550610
4.809206
13.664452
19.292102
6.774503
25.099231
24.777912
20.428663
17.306977
1.839112
22.659781
18.490870
7.030499
3.570769
11.633502
20.879532
10.525413
16.231927
12.880011
20.101716
3.257289
20.879735
14.237441
20.369766
13.804225
5.057043
22.770828
13.566393
21.260648
27.853125
3.680774
18.555440
17.664650
27.754279
12.406982
4.659207
4.296158
14.915304
2.580363
20.519327
3.680372
5.731696
8.524068
27.900062
18.133532
10.331872
23.314586
26.167772
24.718722
21.387703
21.448511
4.045553
12.829178
31.059353
24.683438
20.503684
22.511245
8.202441
25.881551
29.600651
16.394108
21.047203
2.934793
19.451030
4.482305
2.367571
4.536649
4.001558
6.510116
22.254458
15.513285
20.641182
4.908111
20.037032
25.329698
4.569247
2.889828
3.021465
18.743485
2.717097
11.583935
17.808585
16.922777
11.436657
18.805571
19.201443
22.716108
7.394114
13.908731
2.771849
17.208281
18.025886
15.360834
14.040621
17.445659
28.612434
21.269026
5.534060
4.300476
5.361899
8.737921
13.602792
13.205845
14.352334
20.565233
28.286249
27.988808
4.880565
2.673709
19.446250
17.651938
3.705469
19.335199
10.328354
3.835487
4.519728
4.300112
15.324354
20.311307
9.961366
1.043445
14.170101
26.958176
24.398187
4.424497
15.521743
24.382586
19.024214
14.468760
18.606268
18.279074
21.880325
4.464761
4.574552
4.289662
10.202662
18.501149
22.088990
13.243364
18.989766
10.505421
20.936508
1.671448
4.052438
8.717841
13.384806
19.133603
7.985686
22.872284
2.218305
2.731613
1.611624
2.833321
29.953046
14.366512
24.650068
17.273607
5.043270
11.054046
24.724972
19.682800
13.774461
9.980571
9.203347
2.888825
10.647674
12.412406
11.714377
18.982965
25.740707
13.713601
12.647614
2.662066
13.838060
12.964644
2.575593
23.140728
24.202675
9.364731
15.943114
11.501596
4.240430
4.995307
12.384582
14.571634
8.706227
4.110880
0.754826
16.793758
17.549660
20.866617
15.072677
17.003578
7.039894
25.142333
6.974230
7.996450
5.260733
8.578434
20.528787
22.238560
12.541160
22.457231
11.035467
11.842848
0.778359
4.120765
13.196409
16.505918
8.563380
5.162858
18.241163
10.024270
26.082690
10.369713
10.946727
33.849010
16.951018
31.318609
19.203690
4.320819
13.681752
15.370025
14.640030
24.820551
11.955354
3.732825
21.263791
17.078696
12.355501
14.788487
1.977774
22.757138
20.992252
11.038853
10.296917
32.480939
12.683294
15.773645
16.704862
12.579571
8.782569
5.625307
2.125567
1.411494
18.369274
1.441708
6.194368
21.127380
18.331295
17.380312
20.452427
20.591262
10.424591
31.289204
22.630984
24.195871
2.606069
5.771110
4.513314
15.972033
16.452873
2.139747
4.605048
3.266258
15.245522
7.570518
3.081765
22.717909
18.675098
